case_id,process_name,activity,timestamp,resource,outcome,service_name,process_id,service_id,lifecycle,application_status,duration_hours,variant
P2-C0036,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-14T13:31:48Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.6,V1_DirectApproval
P2-C0037,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-28T15:45:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.75,V1_DirectApproval
P2-C0037,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-29T01:35:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,9.84,V1_DirectApproval
P2-C0037,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-30T09:29:24Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,31.9,V1_DirectApproval
P2-C0037,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-30T15:04:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,37.48,V1_DirectApproval
P2-C0037,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-30T21:00:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,5.94,V1_DirectApproval
P2-C0037,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-31T18:59:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,21.98,V1_DirectApproval
P2-C0037,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-08-01T17:32:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,22.55,V1_DirectApproval
P2-C0037,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-08-02T01:54:36Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,8.37,V1_DirectApproval
P2-C0037,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-08-02T02:13:48Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.32,V1_DirectApproval
P2-C0038,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-13T16:52:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.87,V1_DirectApproval
P2-C0038,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-14T04:40:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,11.8,V1_DirectApproval
P2-C0038,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-15T21:57:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,41.29,V1_DirectApproval
P2-C0038,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-16T15:22:48Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,58.71,V1_DirectApproval
P2-C0038,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-16T19:34:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,4.2,V1_DirectApproval
P2-C0038,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-17T04:18:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,8.72,V1_DirectApproval
P2-C0038,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-18T01:34:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,21.28,V1_DirectApproval
P2-C0038,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-18T09:33:36Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,7.98,V1_DirectApproval
P2-C0038,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-18T10:06:00Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.54,V1_DirectApproval
P2-C0039,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-21T14:15:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.25,V2_DocumentSupplement
P2-C0039,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-21T21:42:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,7.45,V2_DocumentSupplement
P2-C0039,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-22T00:42:36Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,3.01,V2_DocumentSupplement
P2-C0039,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-23T20:40:12Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,43.96,V2_DocumentSupplement
P2-C0039,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-24T15:09:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,18.49,V2_DocumentSupplement
P2-C0039,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-26T06:45:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,39.59,V2_DocumentSupplement
P2-C0039,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-27T18:12:00Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,75.04,V2_DocumentSupplement
P2-C0039,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-27T20:15:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,2.06,V2_DocumentSupplement
P2-C0039,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-28T16:19:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,20.07,V2_DocumentSupplement
P2-C0039,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-29T16:13:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,23.89,V2_DocumentSupplement
P2-C0039,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-29T21:34:12Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,5.35,V2_DocumentSupplement
P2-C0039,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-29T21:46:12Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.2,V2_DocumentSupplement
P2-C0040,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-05T14:25:48Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.43,V2_DocumentSupplement
P2-C0040,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-06T07:08:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,16.71,V2_DocumentSupplement
P2-C0040,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-06T08:58:12Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,1.83,V2_DocumentSupplement
P2-C0040,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-08T03:51:00Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,42.88,V2_DocumentSupplement
P2-C0040,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-08T20:03:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,16.21,V2_DocumentSupplement
P2-C0040,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-10T00:39:00Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,28.59,V2_DocumentSupplement
P2-C0040,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-10T12:46:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,40.71,V2_DocumentSupplement
P2-C0040,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-10T16:55:48Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,4.16,V2_DocumentSupplement
P2-C0040,Housing Rental Subsidy Application and Eligibility Verification Process,Assess Eligibility,2026-07-11T00:40:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,7.74,V2_DocumentSupplement
P2-C0040,Housing Rental Subsidy Application and Eligibility Verification Process,Review Application,2026-07-12T03:23:24Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,26.72,V2_DocumentSupplement
P2-C0040,Housing Rental Subsidy Application and Eligibility Verification Process,Approve Application,2026-07-12T06:58:12Z,Housing Security Department,approved,Housing Rental Subsidy Application Service,P2,S6,complete,approved,3.58,V2_DocumentSupplement
P2-C0040,Housing Rental Subsidy Application and Eligibility Verification Process,Notify Applicant,2026-07-12T07:33:36Z,CityStart Platform,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,approved,0.59,V2_DocumentSupplement
P2-C0041,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Housing Subsidy Application,2026-07-14T14:32:24Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,0.54,V2_DocumentSupplement
P2-C0041,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-15T02:12:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,pending,11.67,V2_DocumentSupplement
P2-C0041,Housing Rental Subsidy Application and Eligibility Verification Process,Request Additional Documents,2026-07-15T04:31:48Z,Housing Security Department,pending_documents,Housing Rental Subsidy Application Service,P2,S6,complete,additional_documents_required,2.32,V2_DocumentSupplement
P2-C0041,Housing Rental Subsidy Application and Eligibility Verification Process,Submit Additional Documents,2026-07-18T13:46:48Z,Citizen,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,81.25,V2_DocumentSupplement
P2-C0041,Housing Rental Subsidy Application and Eligibility Verification Process,Check Submitted Documents,2026-07-18T21:16:12Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,7.49,V2_DocumentSupplement
P2-C0041,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Employment Information,2026-07-20T14:15:00Z,Human Resources Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,40.98,V2_DocumentSupplement
P2-C0041,Housing Rental Subsidy Application and Eligibility Verification Process,Verify Housing Information,2026-07-20T18:18:36Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,45.04,V2_DocumentSupplement
P2-C0041,Housing Rental Subsidy Application and Eligibility Verification Process,Combine Verification Results,2026-07-20T22:00:00Z,Housing Security Department,in_progress,Housing Rental Subsidy Application Service,P2,S6,complete,under_review,3.69,V2_DocumentSupplement
